parameter	lambda_true	lambda_predicted
dev_collission	-18.893069970287407	-12.713276992345705
dev_ego_heading	10.454859873704521	6.73872579792625
rel_heading	-12.19085530272946	-15.0
dev_collission	19.410310677294326	20.0
dev_ego_heading	6.000273011806055	8.381487653812574
rel_heading	-5.953282673839089	-9.069447761992407
dev_collission	-2.4493801490238845	-2.60833870382217
dev_ego_heading	-13.650800033231468	-5.465494596344299
rel_heading	4.376810634006084	4.4956177465727185
dev_collission	-1.4460320166500118	-3.0165115781317042
dev_ego_heading	2.961039608693003	-0.023259131358457807
rel_heading	7.734870310840016	9.856089824295758
dev_collission	18.590503452370704	12.34059785464973
dev_ego_heading	14.63017403991853	13.699589031427077
rel_heading	1.5713118993301691	-1.9156005936060705
dev_collission	-9.8387585678087	-18.23359768274002
dev_ego_heading	11.831266264533543	15.0
rel_heading	-11.060870282692445	-6.277860809270941
dev_collission	-11.765195109411684	-10.36548552671548
dev_ego_heading	-14.044791668486639	-7.770366550708207
rel_heading	10.699805382185048	15.0
dev_collission	5.642279318663736	16.67783606908702
dev_ego_heading	-8.188445166750153	-8.501015251041666
rel_heading	-10.949804306072718	-9.792277756791604
dev_collission	3.6363041109581715	11.566597594958875
dev_ego_heading	14.035976010677235	13.127147518528261
rel_heading	7.152997242499552	0.6508836733487406
dev_collission	-0.6535598676446774	1.1163529367168152
dev_ego_heading	0.8328308283124297	-0.10441528693204258
rel_heading	2.6257831139426635	9.805105314416197
dev_collission	11.186049050472278	13.926804480599419
dev_ego_heading	8.214396874960244	5.770132975104457
rel_heading	-12.282279957559927	-15.0
dev_collission	14.70405173510548	20.0
dev_ego_heading	14.437408311191142	3.6465607234403543
rel_heading	-3.663928763345254	-3.343291778246329
dev_collission	11.799269326945353	5.079961439039195
dev_ego_heading	-9.131991674995934	-15.0
rel_heading	6.170942503074574	6.2810931936185055
dev_collission	-15.715896599106909	-20.0
dev_ego_heading	-5.562882681247533	-2.369205169375646
rel_heading	8.899216467285662	7.717333545581804
dev_collission	6.535387829458706	4.4357312589764355
dev_ego_heading	-2.323657624559715	-3.105380174545658
rel_heading	3.212935712649365	8.636086586732576
dev_collission	14.647886981216665	4.474485924082546
dev_ego_heading	14.43300301958482	13.699589031427077
rel_heading	6.974125352357088	-1.9156005936060705
dev_collission	-13.59941097970414	-18.23359768274002
dev_ego_heading	-11.541143098802316	-6.697478916516472
rel_heading	8.124996014842917	7.724303587905826
dev_collission	6.065500584002361	11.022648782613452
dev_ego_heading	-0.498381442445444	-0.25052340874209106
rel_heading	6.794052679277595	6.339923391000682
dev_collission	-16.133758905099267	-7.964834996504195
dev_ego_heading	12.11342254090204	2.8538815547788277
rel_heading	-0.8632425733710143	-1.0859237952492293
dev_collission	9.797665694211478	14.322224452055284
dev_ego_heading	-0.10933099371276889	-0.971544756425553
rel_heading	11.105675628434565	6.58813559262995
dev_collission	-15.320469084597125	-8.95468810625807
dev_ego_heading	-2.8992083601923166	-1.3037252901465721
rel_heading	9.95329882452036	6.849111948894148
dev_collission	-14.389974901260274	-9.491335168704003
dev_ego_heading	2.18802665775301	1.4169674752716688
rel_heading	12.479403098278404	14.180530798946531
dev_collission	7.006862655733826	18.681193560547065
dev_ego_heading	-11.98427449953105	-5.101214862782144
rel_heading	0.05477828014552166	-0.8810768938781266
dev_collission	-1.9939535689075747	-1.2023704833515678
dev_ego_heading	-7.8075386107919	-4.6079613794189935
rel_heading	-10.608353026594482	-9.156964726932339
dev_collission	19.62701029445313	20.0
dev_ego_heading	-3.125296277955062	-1.2373627635025848
rel_heading	13.38390130164343	6.82956903986352
dev_collission	-12.612993016486023	-8.73179083906818
dev_ego_heading	14.181537874750092	13.127147518528261
rel_heading	1.304428689772955	0.6508836733487406
dev_collission	1.08710363792936	1.1163529367168152
dev_ego_heading	-6.660246017724598	-2.269771447503524
rel_heading	10.436604803658486	8.473154994916907
dev_collission	-9.825521084364945	-4.624953030079905
dev_ego_heading	6.049427074293188	8.564362407540447
rel_heading	-3.213629222332214	-7.634058649670288
dev_collission	-12.6291637816463	-20.0
dev_ego_heading	-8.218230951819953	-7.728887076660448
rel_heading	-4.503351594281346	-9.245756967393541
dev_collission	0.44595432497187204	5.930457337883813
dev_ego_heading	-0.4484046112540021	-0.746449346531715
rel_heading	-5.3252109199143245	-10.33881947536012
dev_collission	2.3308254082982742	4.943452433400697
dev_ego_heading	7.496398897321882	6.872644378908742
rel_heading	-2.1545261253871466	-2.224308163661746
dev_collission	1.4539688650988225	-0.6628449156675966
dev_ego_heading	10.757578348997509	7.0882846732672995
rel_heading	12.899382097129621	8.257404080878288
dev_collission	1.2960597081579408	1.1017201817224098
dev_ego_heading	4.082579693334164	-0.039191185034617076
rel_heading	14.719526186826016	6.147406358051743
dev_collission	-13.738583476005735	-7.765973524217096
dev_ego_heading	14.547589948572039	15.0
rel_heading	-13.374566903169411	-15.0
