parameter	lambda_true	lambda_predicted
dev_collission	-6.514051489503117	-7.044216625969306
dev_ego_heading	-2.5550477776397695	-2.66354255764917
rel_heading	6.460824237344031	6.8551551987114845
dev_collission	-15.43086778690812	-20.0
dev_ego_heading	-1.1467157362420686	-15.0
rel_heading	-7.431937143506055	-11.557243905753111
dev_collission	2.699883266688822	3.977806004447765
dev_ego_heading	-8.825469902833674	-2.3031601445666996
rel_heading	-1.324996141958385	-4.760181935042284
dev_collission	-18.3776354973061	-12.401314700340174
dev_ego_heading	-11.742228634384961	-12.75154238960679
rel_heading	10.312662751364567	3.0222816413330804
dev_collission	-11.815797990955721	-13.073383140162074
dev_ego_heading	-3.1957513523602525	-15.0
rel_heading	-1.1379523241782774	-10.61776655326092
dev_collission	7.621870045332862	20.0
dev_ego_heading	1.777262644489383	0.5233813500446409
rel_heading	5.670421374640391	13.17965883082697
dev_collission	15.649137990289333	18.770567691491003
dev_ego_heading	-5.335171908935386	-14.776231890299014
rel_heading	6.890247507999295	9.462189939312097
dev_collission	3.692411955895672	19.278127948113422
dev_ego_heading	-7.584285528204794	-0.9895604492191471
rel_heading	-6.147613720343584	-15.0
dev_collission	-9.853061698402424	-15.660472787577643
dev_ego_heading	4.966690399144255	7.813207462680422
rel_heading	-1.85858857337106	-15.0
dev_collission	18.38399595202298	10.592767395605183
dev_ego_heading	-2.698606390026022	-15.0
rel_heading	-10.481918412654363	-11.849938455743263
dev_collission	10.000105298567927	5.60102112090519
dev_ego_heading	-10.676979171085646	-10.970939304797698
rel_heading	13.902315385089938	15.0
dev_collission	7.419911831977405	1.8973219588856498
dev_ego_heading	-8.3152751373547	-4.243993608290342
rel_heading	1.1155090181624736	0.9968029305251307
dev_collission	13.77506953777823	11.855153009222164
dev_ego_heading	14.993886802380043	1.5640844677409
rel_heading	-11.847847326407855	-7.0691127086631145
dev_collission	-3.598557992201414	1.549854034321164
dev_ego_heading	12.455692900125808	7.271275448942921
rel_heading	11.524454902073789	15.0
dev_collission	-14.820828701717739	-12.320173243126575
dev_ego_heading	-5.782608221428484	-15.0
rel_heading	-5.2536426283182305	-10.665900148111165
dev_collission	1.2325476929566364	20.0
dev_ego_heading	9.738169656388138	15.0
rel_heading	6.595472334149875	15.0
dev_collission	2.382953684245365	-3.338627062867471
dev_ego_heading	-13.750870219648629	-4.598145184977726
rel_heading	-0.6978609125239963	-9.260676842409064
dev_collission	16.226916564493422	20.0
dev_ego_heading	7.706208845096548	14.94891725525817
rel_heading	8.744826276277767	3.1906943031885078
dev_collission	-5.018697510387554	-11.673974407178104
dev_ego_heading	-0.6672125802584326	-1.7553158328588592
rel_heading	-13.724359457573234	-8.521032742935684
dev_collission	8.096864509334424	2.938467594176494
dev_ego_heading	7.57648004388718	5.715637016639633
rel_heading	-8.126436075881074	-15.0
dev_collission	13.307339253145628	20.0
dev_ego_heading	4.534313361175489	3.1405966255237434
rel_heading	-5.497057799648591	-15.0
dev_collission	-1.6881454573497479	-13.765790579997994
dev_ego_heading	3.507108433547014	1.4040840268424257
rel_heading	-7.740830624154974	-15.0
dev_collission	-5.776051736863575	-14.142127705423148
dev_ego_heading	10.568144738918473	13.699589031427077
rel_heading	-0.9912744090304759	-1.9156005936060705
dev_collission	-16.35693582394214	-18.23359768274002
dev_ego_heading	9.335586187801297	15.0
rel_heading	-8.692425214721435	-15.0
dev_collission	17.690799413880207	4.453813949794247
dev_ego_heading	-10.762206875818004	-7.715621527618696
rel_heading	-6.323716347842254	-15.0
dev_collission	-6.5640260076690105	-14.079938657218186
dev_ego_heading	4.342602392749878	0.035585293855868436
